Pico001,1000000,Long Corporation,6290000,https://pico.vn/41046/may-giat-toshiba-8-kg-awk905dvsg--mau-ghi.html,WashingMachine,human
Pico00496,Điện Thoại Iphone 11 Black 64GB-VIE-MWLT2VN/A + Kit Viettel,iPhone,19690000,https://pico.vn/40435/dien-thoai-di-dong-iphone-11-black-64gbviemwlt2vna--kit-viettel.html,MobilePhone,Black
Pico00497,Iphone 11 Pro Max Midnight Green 256GB,iPhone,34990000,https://pico.vn/40434/dien-thoai-di-dong-iphone-11-pro-max-midnight-green-256gbviemwhm2vna--kit-viettel.html,MobilePhone,Green
Pico00498,Iphone 11 Pro Max Gold 256GB,iPhone,34990000,https://pico.vn/40433/dien-thoai-di-dong-iphone-11-pro-max-gold-256gbviemwhl2vna--kit-viettel.html,MobilePhone,Gold
Pico00499,Iphone 11 Pro Max Silver 256GB,iPhone,34990000,https://pico.vn/40432/dien-thoai-di-dong-iphone-11-pro-max-silver-256gbviemwhk2vna--kit-viettel.html,MobilePhone,Silver
Pico00500,Iphone 11 Pro Max Gold 64GB,iPhone,30490000,https://pico.vn/40431/dien-thoai-di-dong-iphone-11-pro-max-gold-64gbviemwhg2vna--kit-viettel.html,MobilePhone,Gold
Pico00501,Iphone 11 Pro Max Space Gray 64Gb,iPhone,30490000,https://pico.vn/40430/dien-thoai-di-dong-iphone-11-pro-max-space-gray-64gbviemwhd2vna--kit-viettel.html,MobilePhone,Grey
Pico00502,Điện Thoại Samsung Galaxy A20S 32GB Xanh ,Samsung,3790000,https://pico.vn/40426/dien-thoai-di-dong-samsung-a207-32gb-xanh--galaxy-a20s.html,MobilePhone,Blue
Pico00503,Điện Thoại Samsung Galaxy A20S 32GB Đỏ,Samsung,3790000,https://pico.vn/40398/dien-thoai-di-dong-samsung-a207-32gb-do--galaxy-a20s.html,MobilePhone,Red
Pico00504,Điện Thoại Samsung Galaxy A20S 32GB Đen,Samsung,3790000,https://pico.vn/40397/dien-thoai-di-dong-samsung-a207-32gb-den--galaxy-a20s.html,MobilePhone,Black
Pico00505,Điện Thoại Di Động Nokia 110 TA-1192 DS VN Blue,Nokia,469000,https://pico.vn/40396/dien-thoai-di-dong-nokia-110-ta1192-ds-vn-blue.html,MobilePhone,Blue
MediaMart001,Điện thoại Samsung Galaxy A10s SM-A107F Black,Samsung,2990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a10s-sma107f-black.htm,MobilePhone,Black
MediaMart002,Điện thoại OPPO CPH 2083-A12 3GB/32GB Đen,Oppo,3490000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph-2083a12-3gb32gb-den.htm,MobilePhone,Black
MediaMart003,Điện thoại OPPO CPH2073-A31 4GB Đen,Oppo,4090000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph2073a31-4gb-den.htm,MobilePhone,Black
MediaMart004,Điện thoại Samsung Galaxy A20S 32G SM - A207 Black,Samsung,3990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a20s-32g-sm-a207-black.htm,MobilePhone,Black
MediaMart005,Điện thoại Samsung Galaxy A51 128G SM-A515 Blue,Samsung,6790000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a51-128g-sma515-blue.htm,MobilePhone,Blue
MediaMart006,Điện thoại Samsung Galaxy A30s 64G SM-A307 Black,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a30s-64g-sma307-black.htm,MobilePhone,Black
MediaMart007,Điện thoại OPPO A5s - CPH1912 Đỏ,Oppo,3290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1912-a5s-do.htm,MobilePhone,Red
MediaMart008,Điện thoại Samsung Galaxy A51 128G SM-A515 Black,Samsung,6790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a51.htm,MobilePhone,Black
MediaMart009,Điện thoại OPPO CPH1923 - A1k đen,Oppo,2390000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1923-a1k-den.htm,MobilePhone,Black
MediaMart0010,Điện thoại Samsung Galaxy A50s 64G SM-A507F Green,Samsung,6490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a50s.htm,MobilePhone,Green
MediaMart0011,Điện thoại OPPO A5 2020 64G Black,Oppo,4290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-a5-2020-64gb.htm,MobilePhone,Black
MediaMart0012,Điện thoại OPPO A5s - CPH1912 Xanh,Oppo,3290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1912-a5s-xanh.htm,MobilePhone,Blue
MediaMart0013,Điện thoại Samsung Galaxy A50s 64G SM-A507F Black,Samsung,6490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a50s-64g-sma507f-black.htm,MobilePhone,Black
MediaMart0014,Điện thoại Samsung Galaxy A20S 32G SM - A207 Green,Samsung,3990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a20s-32g-sm-a207-green.htm,MobilePhone,Green
MediaMart0015,Điện thoại OPPO CPH1923 - A1k đỏ,Oppo,2390000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1923-a1k-do.htm,MobilePhone,Red
MediaMart0016,Điện thoại Samsung Galaxy A30s 64G SM-A307 Green,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a30s-64g-sma307-green.htm,MobilePhone,Green
MediaMart0017,Điện thoại Samsung Galaxy A30s 64G SM-A307 White,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a30s-64g-sma307-white.htm,MobilePhone,White
MediaMart0018,Điện thoại Samsung Galaxy A20S 32G SM - A207 Red,Samsung,3990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a20s-32g-sm-a207-red.htm,MobilePhone,Red
MediaMart0019,Điện thoại Oppo Reno 2F Blue,Oppo,7690000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-reno-2f.htm,MobilePhone,Blue
MediaMart0020,Điện thoại NOKIA 2.2 TA-1188 DS 2/16 Black (đen),Nokia,1690000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-22-ta1188-ds-216-black-den.htm,MobilePhone,Black
MediaMart0022,Apple iphone 11 Pro Max 64G Green,iPhone,32990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-max-64g-green.htm,MobilePhone,Green
MediaMart0023,Apple Iphone 6S Plus 32G Gold (VN/A),iPhone,8290000,https://mediamart.vn/smartphones/apple/apple-iphone-6s-plus-32g-gold-vna.htm,MobilePhone,Gold
MediaMart0025,Điện thoại Oppo A9 2020 Tím,Oppo,5790000,https://mediamart.vn/smartphones/oppo/oppo-a9-2020-tim.htm,MobilePhone,Purple
MediaMart0026,Điện thoại OPPO A5s - CPH1912 Đen,Oppo,3290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1912-a5s-den.htm,MobilePhone,Black
MediaMart0028,Điện thoại Samsung Galaxy A30 [32G] SM-A305F Blue,Samsung,3790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a30-32g-sma305f-blue.htm,MobilePhone,Blue
MediaMart0029,Điện thoại Samsung Galaxy A20 SM-A205F Black,Samsung,3190000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a20-sm-a205f-black.htm,MobilePhone,Black
MediaMart0030,Apple iphone 11 Pro 64G Green,iPhone,30990000,https://mediamart.vn/smartphones/apple/apple-iphone-11-pro-64g-green.htm,MobilePhone,Green
MediaMart0031,APPLE Iphone 7 Plus (32GB) Gold,iPhone,10990000,https://mediamart.vn/smartphones/apple/apple-iphone-7-plus-32gb-gold.htm,MobilePhone,Gold
MediaMart0032,Điện thoại Samsung Galaxy A70 [128G] A705F Blue,Samsung,8990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a70-128g-a705f-blue.htm,MobilePhone,Blue
MediaMart0035,Điện thoại Samsung Galaxy A50 [64G] SM-A505F Black,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a50-sma505f-black.htm,MobilePhone,Black
MediaMart0036,Điện thoại Samsung Galaxy A30 [32G] SM-A305F Black,Samsung,3790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a30-32g-sma305f-black.htm,MobilePhone,Black
MediaMart0037,Máy giặt 8Kg LG FC1408S4W2 Inverter 6 chuyển động,LG,9990000,https://mediamart.vn/may-giat/lg/may-giat-8kg-lg-fc1408s4w2-long-ngang.htm,WashingMachine,front door
MediaMart0038,Điện thoại OPPO CPH1969 - F11 Pro 128GB Đen,Oppo,5990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1969-f11-pro-128gb-den.htm,MobilePhone,Black
MediaMart0039,Máy giặt 9kg LG FC1409S3W lồng ngang,LG,11990000,https://mediamart.vn/may-giat/lg/may-giat-9kg-lg-fc1409s3w-long-ngang.htm,WashingMachine,front door
MediaMart0040,Điện thoại Samsung Galaxy M20 - M205G Blue,Samsung,3990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-m20-m205g-blue.htm,MobilePhone,Blue
MediaMart0041,Máy giặt 9 Kg Samsung WW90J54E0BX/SV hơi nước,Samsung,12990000,https://mediamart.vn/may-giat/samsung/may-giat-9-kg-samsung-ww90j54e0bxsv-long-ngang.htm,WashingMachine,front door
MediaMart0042,Điện thoại Nokia 5.1 Plus Back,Nokia,2790000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-51-plus-back.htm,MobilePhone,no color
MediaMart0043,Máy giặt 9Kg LG FC1409S2E Inverter Dẫn động trực tiếp,LG,13490000,https://mediamart.vn/may-giat/lg/may-giat-9kg-lg-fc1409s2e-long-ngang.htm,WashingMachine,front door
MediaMart0044,Điện thoại Samsung Galaxy A10 SM-A105F Blue,Samsung,2790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a10-sma105f-blue.htm,MobilePhone,Blue
MediaMart0045,Máy giặt 8.5 Kg Samsung Addwash WW85K54E0UW/SV hơi nước,Samsung,11490000,https://mediamart.vn/may-giat/samsung/may-giat-85-kg-samsung-addwash-ww85k54e0uwsv-long-ngang.htm,WashingMachine,front door
MediaMart0046,Điện thoại Samsung Galaxy A7 (2018) SM-A750G Blue,Samsung,5490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a7-2018-sma750g-blue.htm,MobilePhone,Blue
MediaMart0047,Máy giặt 7.2 Kg AQua AQW-S72CT.H2 lồng đứng,Aqua,3790000,https://mediamart.vn/may-giat/aqua/may-giat-72-kg-aqua-aqws72ct-long-dung.htm,WashingMachine,upper door
MediaMart0048,Điện thoại Samsung Galaxy A9 A920F (2018) Black,Samsung,8990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a9-a920f-black-2018.htm,MobilePhone,Black
MediaMart0049,Máy giặt 7 Kg Toshiba AW-A800SV/WB lồng đứng,Toshiba,4190000,https://mediamart.vn/may-giat/toshiba/may-giat-toshiba-7kg-aw-a800svwb.htm,WashingMachine,upper door
MediaMart0050,Điện thoại Nokia 6.1 Plus Black,Nokia,3590000,https://mediamart.vn/smartphones/nokia/dien-thoai-nokia-61-plus.htm,MobilePhone,Black
MediaMart0051,Máy giặt 9 Kg LG FC1409D4E Inverter có sấy 5 Kg,LG,15990000,https://mediamart.vn/may-giat/lg/may-giat-9-kg-lgfc1409d4e-long-ngang-inverter-co-say-5-kg.htm,WashingMachine,front door
MediaMart0052,Điện thoại OPPO - F11 Tím,Oppo,4990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-f11-tim.htm,MobilePhone,Purple
MediaMart0053,Máy giặt Panasonic 7.6kg NA-F76VS9HRV,Panasonic,3790000,https://mediamart.vn/may-giat/panasonic/may-giat-panasonic-long-dung-76kg-naf76vs9hrv.htm,WashingMachine,upper door
MediaMart0054,Điện thoại Samsung Galaxy A70 [128G] A705F Black,Samsung,8990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a70-128g-a705f-black.htm,MobilePhone,Black
MediaMart0055,Máy giặt 8 Kg Electrolux EWF8025EQWA,Electrolux,7940000,https://mediamart.vn/may-giat/electrolux/may-giat-inverter-8-kg-electrolux-ewf8025eqwa.htm,WashingMachine,front door
MediaMart0056,Điện thoại Samsung Galaxy S20+ (Blue),Samsung,22990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20plus-blue.htm,MobilePhone,Blue
MediaMart0057,Máy giặt 9Kg LG FC1409S2W Inverter,LG,12490000,https://mediamart.vn/may-giat/lg/may-giat-9kg-lg-fc1409s2w-long-ngang.htm,WashingMachine,front door
MediaMart0058,Điện thoại Samsung Galaxy S20+ (Grey),Samsung,22990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20plus-grey.htm,MobilePhone,Grey
MediaMart0059,Máy giặt Sharp 8.2Kg ES-W82GV-H,Sharp,4290000,https://mediamart.vn/may-giat/sharp/may-giat-sharp-82kg-esw82gvh.htm,WashingMachine,upper door
MediaMart0060,Điện thoại Samsung Galaxy S20+ (Black),Samsung,22990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20plus-black.htm,MobilePhone,Black
MediaMart0061,Máy giặt 9 Kg Toshiba AW-H1000GV/SB lồng đứng,Toshiba,6650000,https://mediamart.vn/may-giat/toshiba/may-giat-9-kg-toshiba-awh1000gvsb-long-dung.htm,WashingMachine,upper door
MediaMart0062,Điện thoại Samsung Galaxy S20 Ultra (Black),Samsung,27990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20-ultra-black.htm,MobilePhone,Black
MediaMart0063,Máy giặt 10 Kg Toshiba AW-H1100GV/SM lồng đứng,Toshiba,7090000,https://mediamart.vn/may-giat/toshiba/may-giat-10-kg-toshiba-awh1100gvsm-long-dung.htm,WashingMachine,upper door
MediaMart0065,Máy giặt AQUA lồng ngang 8.5kg AQD-D850E.W,Aqua,7990000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-long-ngang-85kg-aqdd850ew.htm,WashingMachine,front door
MediaMart0066,Máy giặt 8Kg LG FC1408S3E,LG,10990000,https://mediamart.vn/may-giat/lg/may-giat-8kg-lg-fc1408s3e-long-ngang.htm,WashingMachine,front door
MediaMart0067,Máy giặt AddWash 9.5Kg + Sấy 6kg Samsung WD95K5410OX/SV,Samsung,15990000,https://mediamart.vn/may-giat/samsung/may-giat-samsung-95kg-long-ngang-say-6kg-wd95k5410oxsv.htm,WashingMachine,front door
MediaMart0068,Máy giặt AQUA 8KG AQW-S80CT.H2 lồng đứng,Aqua,4850000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-8kg-aqws80ct-long-dung.htm,WashingMachine,upper door
MediaMart0069,Máy giặt 9 Kg Samsung WW90J54E0BW/SV hơi nước,Samsung,9590000,https://mediamart.vn/may-giat/samsung/may-giat-9-kg-samsung-ww90j54e0bwsv-long-ngang.htm,WashingMachine,front door
MediaMart0070,Máy giặt AQUA 9KG AQW-S90CT.H2 lồng đứng,Aqua,5490000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-9kg-aqws90ct-long-dung.htm,WashingMachine,upper door
MediaMart0071,Máy giặt 9 Kg Samsung Addwash WW90K54E0UW/SV hơi nước,Samsung,13490000,https://mediamart.vn/may-giat/samsung/may-giat-9-kg-samsung-addwash-ww90k54e0uwsv-long-ngang.htm,WashingMachine,front door
MediaMart0071,Điện thoại Samsung Galaxy S20 Ultra (Grey),Samsung,27990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20-ultra-grey.htm,MobilePhone,Grey
MediaMart0072,Máy giặt lồng đôi Samsung FlexWash WR24M9960KV/SV giặt 21kg + sấy 12kg,Samsung,47990000,https://mediamart.vn/may-giat/samsung/may-giat-long-doi-samsung-flexwash-wr24m9960kvsv.htm,WashingMachine,front door
MediaMart0073,Điện thoại Samsung Galaxy S20 (Grey),Samsung,17990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20-grey.htm,MobilePhone,Grey
MediaMart0074,Máy giặt 9 Kg Samsung Addwash WW90K54E0UX/SV hơi nước,Samsung,14990000,https://mediamart.vn/may-giat/samsung/may-giat-9-kg-samsung-addwash-ww90k54e0uxsv-long-ngang.htm,WashingMachine,front door
MediaMart0075,Điện thoại Samsung Galaxy S20 (Pink),Samsung,17990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s20-pink.htm,MobilePhone,Pink
MediaMart0076,Máy giặt LG 85Kg T2185VS2W,LG,5990000,https://mediamart.vn/may-giat/lg/may-giat-lg-85kg-t2185vs2w.htm,WashingMachine,upper door
MediaMart0077,Điện thoại Samsung Galaxy Z Flip (Purple),Samsung,37000000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-z-flip.htm,MobilePhone,Purple
MediaMart0078,Máy giặt 8.5KG Samsung WA85M5120SG/SV,Samsung,5390000,https://mediamart.vn/may-giat/samsung/may-giat-85kg-samsung-wa85m5120sgsv-long-dung.htm,WashingMachine,upper door
MediaMart0079,Điện thoại Samsung Galaxy Z Flip (Black),Samsung,37000000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-z-flip-black.htm,MobilePhone,Black
MediaMart0080,Máy giặt 11Kg + Sấy 7Kg Electrolux EWW1141AEWA,Electrolux,24490000,https://mediamart.vn/may-giat/electrolux/may-giat-11kg-say-7kg-electrolux-eww1141aewa.htm,WashingMachine,front door
MediaMart0081,Điện thoại Samsung Galaxy A30 [64G] SM-A305F Black,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a30-sma305f-black.htm,MobilePhone,Black
MediaMart0082,Máy giặt 10Kg lồng ngang Electrolux EWF1023BEWA,Electrolux,15990000,https://mediamart.vn/may-giat/electrolux/may-giat-10kg-long-ngang-electrolux-ewf1023bewa.htm,WashingMachine,front door
MediaMart0083,Điện thoại OPPO CPH1987 - F11 Pro Xanh,Oppo,7490000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1987-f11-pro-xanh.htm,MobilePhone,Blue
MediaMart0084,Máy giặt 19 Kg LG F2719SVBVB Inverter,LG,28900000,https://mediamart.vn/may-giat/lg/may-giat-19-kg-lg-f2719svbvb-inverter.htm,WashingMachine,front door
MediaMart0085,Điện thoại Huawei Y7 Pro (2019) Black,Huawei,2990000,https://mediamart.vn/smartphones/huawei/dien-thoai-huawei-y7-pro-2019-black.htm,MobilePhone,Black
MediaMart0086,Máy giặt lồng ngang Electrolux 11Kg EWF1142BEWA,Electrolux,19490000,https://mediamart.vn/may-giat/electrolux/may-giat-long-ngang-electrolux-11kg-ewf1142bewa.htm,WashingMachine,front door
MediaMart0087,Điện thoại Samsung Galaxy A7 (128GB) SM-A750G Blue,Samsung,6990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a7-128gb-sma750g-blue.htm,MobilePhone,Blue
MediaMart0088,Máy giặt lồng ngang Electrolux 11Kg EWF1142BESA,Electrolux,20990000,https://mediamart.vn/may-giat/electrolux/may-giat-long-ngang-electrolux-11kg-ewf1142besa.htm,WashingMachine,front door
MediaMart0089,Điện thoại Samsung Galaxy M20-M205G Grey-Charcoal Black,Samsung,3990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-m20.htm,MobilePhone,Black
MediaMart0090,Máy giặt LG 13Kg TH2113SSAK Inverter,LG,12490000,https://mediamart.vn/may-giat/lg/may-giat-lg-13kg-th2113ssak-inverter.htm,WashingMachine,front door
MediaMart0091,Điện thoại Samsung Galaxy A20 SM-A205F Blue,Samsung,3190000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a20-sma205f-blue.htm,MobilePhone,Blue
MediaMart0092,Máy giặt lồng ngang Electrolux 10Kg EWF1023BESA,Electrolux,17490000,https://mediamart.vn/may-giat/electrolux/may-giat-long-ngang-electrolux-10kg-ewf1023besa.htm,WashingMachine,front door
MediaMart0093,Điện thoại Samsung Galaxy A30 [64G] SM-A305F Blue,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a30-sma305f-blue.htm,MobilePhone,Blue
MediaMart0095,Điện thoại Samsung Galaxy A50 (128GB) SM-A505F Blue,Samsung,5990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a50-128gb-sma505f-blue.htm,MobilePhone,Blue
MediaMart0096,Máy giặt 9.0 KG Panasonic NA-F90A4HRV,Panasonic,6590000,https://mediamart.vn/may-giat/panasonic/may-giat-90-kg-panasonic-naf90a4hrv.htm,WashingMachine,upper door
MediaMart0097,Điện thoại Samsung Galaxy A50 [64G] SM-A505F Blue,Samsung,4990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a50-sma505f-blue.htm,MobilePhone,Blue
MediaMart0098,Điện thoại Samung Galaxy J6+ SM-J610F/DS Black,Samsung,3490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samung-galaxy-j6-smj610fds-black.htm,MobilePhone,Black
MediaMart0099,Điện thoại Huawei P30 Lite Trắng_MAR-LX2W,Huawei,5690000,https://mediamart.vn/smartphones/huawei/dien-thoai-di-dong-huawei-p30-lite-trang_marlx2w.htm,MobilePhone,White
MediaMart00100,Điện thoại Huawei P30 Lite Đen_MAR-LX2B,Huawei,5690000,https://mediamart.vn/smartphones/huawei/dien-thoai-di-dong-huawei-p30-lite-den_marlx2b.htm,MobilePhone,Black
MediaMart00101,Apple Iphone Xs Max 64G Silver,iPhone,27490000,https://mediamart.vn/smartphones/apple/apple-iphone-xs-max-64g-silver.htm,MobilePhone,Silver
MediaMart00102,Samsung Galaxy Note 9 SM-N960F 128GB Blue,Samsung,15990000,https://mediamart.vn/smartphones/samsung/samsung-galaxy-note-9-128gb.htm,MobilePhone,Blue
MediaMart00103,Điện thoại Huawei P30 Lite Xanh_MAR-LX2Blue,Huawei,5690000,https://mediamart.vn/smartphones/huawei/dien-thoai-di-dong-huawei-p30-lite-xanh_marlx2blue.htm,MobilePhone,Blue
MediaMart00104,Điện thoại Huawei Y7 Pro (2019) Blue,Huawei,2990000,https://mediamart.vn/smartphones/huawei/dien-thoai-huawei-y7-pro-2019-blue.htm,MobilePhone,Blue
MediaMart00105,Samsung Galaxy Note 9 SM-N960F 512GB Blue,Samsung,19990000,https://mediamart.vn/smartphones/samsung/samsung-galaxy-note-9-512gb.htm,MobilePhone,Blue
MediaMart00106,Điện thoại Samsung Galaxy A6 - A600G Blue,Samsung,3888000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a6-a600g-blue.htm,MobilePhone,Blue
MediaMart00107,Điện thoại Huawei Y9 2019 Black,Huawei,4490000,https://mediamart.vn/smartphones/huawei/dien-thoai-huawei-y9-2019-black.htm,MobilePhone,Black
MediaMart00108,Điện thoại Samsung Galaxy J4 2018 - J400F Black,Samsung,2188000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-j4-black.htm,MobilePhone,Black
MediaMart00110,Điện thoại Samsung Galaxy A10s SM-A107F Green,Samsung,2990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a10s-sma107f-green.htm,MobilePhone,Green
MediaMart00112,Điện Thoại Samsung Galaxy A71 128GB Black,Samsung,8990000,https://mediamart.vn/smartphones/samsung/dtdd-samsung-galaxy-a71-128gb-black.htm,MobilePhone,Black
MediaMart00113,Điện Thoại Samsung Galaxy A71 128GB Black (DM),Samsung,10290000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a71-128g.htm,MobilePhone,Black
MediaMart00114,Điện Thoại Samsung Galaxy A71 128GB Blue,Samsung,8990000,https://mediamart.vn/smartphones/samsung/dien-thoai-di-dong-samsung-galaxy-a71-128gb-blue.htm,MobilePhone,Blue
MediaMart00115,Máy giặt 8 Kg Panasonic NA-F80VS9GRV,Panasonic,5190000,https://mediamart.vn/may-giat/panasonic/may-giat-80kg-panasonic-naf80vs9grv.htm,WashingMachine,upper door
MediaMart00116,Máy giặt Panasonic 8.5kg NA-F85A4GRV,Panasonic,6190000,https://mediamart.vn/may-giat/panasonic/may-giat-panasonic-85kg-naf85a4grv.htm,WashingMachine,upper door
MediaMart00117,Máy giặt 10kg Panasonic NA-F100A4HRV lồng đứng,Panasonic,7190000,https://mediamart.vn/may-giat/panasonic/may-giat-10kg-panasonic-naf100a4hrv.htm,WashingMachine,upper door
MediaMart00118,Máy giặt 8.5 Kg Panasonic NA-FS85X7LRV lồng đứng,Panasonic,8290000,https://mediamart.vn/may-giat/panasonic/may-giat-85-kg-panasonic-nafs85x7lrv-long-dung.htm,WashingMachine,upper door
MediaMart00119,Máy giặt 9.5 Kg Panasonic NA-FS95V7LRV lồng đứng,Panasonic,9990000,https://mediamart.vn/may-giat/panasonic/may-giat-9-kg-panasonic-nafs95x7lrv-long-dung.htm,WashingMachine,upper door
MediaMart00120,Máy giặt 7.5 Kg Toshiba TW-BH85S2V lồng ngang,Toshiba,8490000,https://mediamart.vn/may-giat/toshiba/may-giat-75-kg-toshiba-twbh85s2v-long-ngang.htm,WashingMachine,front door
